grid_lon,grid_lat,cell_id,noise_mean,noise_median,noise_min,noise_max,noise_std,dominant_vessel_type,vessel_count,center_lon,center_lat
-90.875,29.525000000000002,-90.875_29.525000000000002,163.91814164185624,163.91814164185624,162.1180722904119,165.71821099330057,2.5456824900247206,Cargo,2,-90.8625,29.5375
-90.85000000000001,28.950000000000003,-90.85000000000001_28.950000000000003,155.23648934644692,155.23648934644692,155.23648934644692,155.23648934644692,,Other,1,-90.8375,28.962500000000002
-90.85000000000001,29.525000000000002,-90.85000000000001_29.525000000000002,148.55213254649905,148.55213254649905,148.28608345169374,148.81818164130436,0.37625023813075603,Other,2,-90.8375,29.5375
-90.85000000000001,29.975,-90.85000000000001_29.975,150.32154713901338,153.61727836017593,140.0,155.05149978319906,6.1378717488221675,Other,9,-90.8375,29.9875
-90.825,28.875,-90.825_28.875,140.7978359661681,140.7978359661681,140.7978359661681,140.7978359661681,,Cargo,1,-90.8125,28.8875
-90.825,29.975,-90.825_29.975,151.44111226786973,151.91272229631596,140.0,168.32438459915605,8.656000875304095,Other,8,-90.8125,29.9875
-90.80000000000001,29.525000000000002,-90.80000000000001_29.525000000000002,149.48685455917507,148.13467527177716,146.2464299825726,155.43163771057334,4.061943776127934,Other,4,-90.78750000000001,29.5375
-90.80000000000001,29.975,-90.80000000000001_29.975,166.59276059742467,166.59276059742467,165.1660759462857,168.01944524856364,2.0176367828702593,Cargo,2,-90.78750000000001,29.9875
-90.775,29.525000000000002,-90.775_29.525000000000002,142.61310460100623,142.61310460100623,142.61310460100623,142.61310460100623,,Other,1,-90.7625,29.5375
-90.775,29.55,-90.775_29.55,140.0,140.0,140.0,140.0,0.0,Other,2,-90.7625,29.5625
-90.75,28.8,-90.75_28.8,156.73849977342948,156.73849977342948,156.73849977342948,156.73849977342948,,Other,1,-90.7375,28.8125
-90.75,29.325000000000003,-90.75_29.325000000000003,156.9897000433602,156.9897000433602,156.9897000433602,156.9897000433602,0.0,Other,9,-90.7375,29.337500000000002
-90.75,29.35,-90.75_29.35,159.36028997406862,159.36028997406862,159.36028997406862,159.36028997406862,,Cargo,1,-90.7375,29.3625
-90.75,29.55,-90.75_29.55,153.8538781550951,156.12783856719736,146.8142215572101,160.9865921402813,5.722961433494175,Other,6,-90.7375,29.5625
-90.72500000000001,29.525000000000002,-90.72500000000001_29.525000000000002,157.78454230917038,158.63322860120456,153.22219294733918,165.1703333929878,4.65060623327832,Other,17,-90.7125,29.5375
-90.72500000000001,29.55,-90.72500000000001_29.55,152.32999193573306,152.04119982655925,152.04119982655925,153.61727836017593,0.5311228334603665,Other,9,-90.7125,29.5625
-90.72500000000001,29.575000000000003,-90.72500000000001_29.575000000000003,157.4541777801039,154.47158031342218,147.4958173486556,169.24881636631068,6.97586169326862,Other,7,-90.7125,29.587500000000002
-90.72500000000001,29.6,-90.72500000000001_29.6,151.22298179475465,152.55272505103306,140.0,152.55272505103306,3.9450897472306643,Other,10,-90.7125,29.6125
-90.7,29.225,-90.7_29.225,153.0102999566398,153.0102999566398,153.0102999566398,153.0102999566398,0.0,Other,2,-90.6875,29.2375
-90.7,29.525000000000002,-90.7_29.525000000000002,156.09878327939333,155.31478917042256,155.31478917042256,157.78151250383644,1.1053590555637771,Other,11,-90.6875,29.5375
-90.7,29.55,-90.7_29.55,153.42422680822207,153.42422680822207,153.42422680822207,153.42422680822207,,Other,1,-90.6875,29.5625
-90.7,29.6,-90.7_29.6,161.21207227103508,160.17987203025078,147.74779652677458,169.23851640967086,8.58292221854596,Tanker,7,-90.6875,29.6125
-90.67500000000001,29.225,-90.67500000000001_29.225,149.8206627604746,153.0102999566398,140.0,155.56302500767288,6.307511222386831,Other,9,-90.66250000000001,29.2375
-90.67500000000001,29.575000000000003,-90.67500000000001_29.575000000000003,154.47910265858457,153.42422680822207,140.0,163.97940008672037,5.1510022417764425,Other,44,-90.66250000000001,29.587500000000002
-90.67500000000001,29.6,-90.67500000000001_29.6,157.0781641186079,156.90196080028514,156.4345267648619,157.78151250383644,0.49973307680957263,Other,17,-90.66250000000001,29.6125
-90.65,29.200000000000003,-90.65_29.200000000000003,151.4960901133509,152.04119982655925,140.0,161.90196080028514,8.963565545145327,Other,4,-90.6375,29.212500000000002
-90.65,29.575000000000003,-90.65_29.575000000000003,164.7521174018095,164.7521174018095,164.7521174018095,164.7521174018095,,Tanker,1,-90.6375,29.587500000000002
-90.625,29.575000000000003,-90.625_29.575000000000003,159.3558045030697,157.78151250383644,140.0,169.5788189673399,7.784449870436586,Other,21,-90.6125,29.587500000000002
-90.60000000000001,29.55,-90.60000000000001_29.55,155.8131682903995,157.3239375982297,148.2593217512484,157.3239375982297,3.700613923241753,Other,6,-90.5875,29.5625
-90.60000000000001,29.575000000000003,-90.60000000000001_29.575000000000003,151.67317334748176,151.67317334748176,151.67317334748176,151.67317334748176,,Other,1,-90.5875,29.587500000000002
-90.575,28.950000000000003,-90.575_28.950000000000003,152.82852857374587,151.232492903979,151.232492903979,156.02059991327963,2.472567827584043,Fishing,6,-90.5625,28.962500000000002
-90.575,29.55,-90.575_29.55,147.45423711763547,147.6581751530992,146.9830067531816,147.72152944662562,0.4093250345563488,Other,3,-90.5625,29.5625
-90.55000000000001,29.55,-90.55000000000001_29.55,156.93060415349208,160.0,150.79181246047625,160.0,5.316349554692594,Other,3,-90.53750000000001,29.5625
-90.525,29.55,-90.525_29.55,161.2029224791984,161.2029224791984,161.2029224791984,161.2029224791984,0.0,Cargo,2,-90.5125,29.5625
-90.5,29.55,-90.5_29.55,153.2151343945786,148.11575005870594,146.84845361644412,164.6811995085857,9.950100349601048,Other,3,-90.4875,29.5625
-90.47500000000001,29.975,-90.47500000000001_29.975,156.72267279474994,153.61727836017593,149.5836249209525,169.5836249209525,9.081007164089847,Tanker,7,-90.4625,29.9875
-90.45,29.55,-90.45_29.55,148.94360376187043,148.94360376187043,148.94360376187043,148.94360376187043,,Other,1,-90.4375,29.5625
-90.45,29.975,-90.45_29.975,159.53592538099326,166.22602474069782,140.0,168.60697840353612,10.377587426726063,Cargo,13,-90.4375,29.9875
-90.42500000000001,28.900000000000002,-90.42500000000001_28.900000000000002,151.232492903979,151.232492903979,141.232492903979,161.232492903979,14.142135623730951,Cargo,2,-90.41250000000001,28.9125
-90.42500000000001,29.975,-90.42500000000001_29.975,158.41544489866536,154.31363764158988,140.0,169.66867620354108,9.449335867032898,Other,49,-90.41250000000001,29.9875
-90.4,29.525000000000002,-90.4_29.525000000000002,151.46128035678237,151.46128035678237,151.46128035678237,151.46128035678237,,Other,1,-90.3875,29.5375
-90.4,29.55,-90.4_29.55,157.6563788517665,160.910646070265,140.0,171.13943352306836,8.501522118702077,Cargo,19,-90.3875,29.5625
-90.4,29.575000000000003,-90.4_29.575000000000003,157.29935470033382,155.1851393987789,145.5750720190566,163.27008299144248,5.445675854203789,Other,13,-90.3875,29.587500000000002
-90.4,29.925,-90.4_29.925,154.2797489958465,154.31363764158988,140.0,168.71882007306127,6.122054219983901,Other,17,-90.3875,29.9375
-90.4,29.950000000000003,-90.4_29.950000000000003,159.488895713596,155.6596345778537,140.0,170.405492482826,8.995477503786306,Other,73,-90.3875,29.962500000000002
-90.4,29.975,-90.4_29.975,157.4656566968493,153.42422680822207,140.0,170.35528446907549,10.807828977272804,Other,7,-90.3875,29.9875
-90.375,28.925,-90.375_28.925,140.0,140.0,140.0,140.0,0.0,Other,3,-90.3625,28.9375
-90.375,29.55,-90.375_29.55,142.42938770029582,142.42938770029582,141.18000033421282,143.67877506637882,1.7669005577721764,Other,2,-90.3625,29.5625
-90.375,29.575000000000003,-90.375_29.575000000000003,159.29418925714293,159.29418925714293,159.29418925714293,159.29418925714293,0.0,Other,6,-90.3625,29.587500000000002
-90.375,29.6,-90.375_29.6,155.4283834343313,155.23975256323857,146.29328033794582,164.7521174018095,9.230864132989598,Other,3,-90.3625,29.6125
-90.375,29.925,-90.375_29.925,155.21197281950242,153.42422680822207,140.0,168.5983548233989,9.439050071159013,Other,23,-90.3625,29.9375
-90.35000000000001,29.525000000000002,-90.35000000000001_29.525000000000002,144.74539121192007,142.82531483812227,140.6190463371617,150.79181246047625,5.351290742505625,Other,3,-90.3375,29.5375
-90.35000000000001,29.625,-90.35000000000001_29.625,152.18092739163745,149.46810317511392,147.12624451214,162.661258704182,7.299101835674289,Other,4,-90.3375,29.6375
-90.35000000000001,29.925,-90.35000000000001_29.925,149.77648058979446,147.95880017344075,140.0,172.42479769064448,11.348823792197049,Other,51,-90.3375,29.9375
-90.325,29.675,-90.325_29.675,151.7609125905568,151.7609125905568,151.7609125905568,151.7609125905568,0.0,Other,2,-90.3125,29.6875
-90.325,29.925,-90.325_29.925,158.23205005513776,153.80211241711606,140.0,170.64817823009537,10.371228927415308,Other,27,-90.3125,29.9375
-90.325,29.950000000000003,-90.325_29.950000000000003,159.4543799640482,162.80726239543597,140.0,170.64817823009537,11.779389568205199,Other,14,-90.3125,29.962500000000002
-90.30000000000001,28.825000000000003,-90.30000000000001_28.825000000000003,163.91210638241884,163.91210638241884,163.91210638241884,163.91210638241884,,Cargo,1,-90.28750000000001,28.837500000000002
-90.30000000000001,29.625,-90.30000000000001_29.625,148.57934847000453,148.57934847000453,148.57934847000453,148.57934847000453,,Cargo,1,-90.28750000000001,29.6375
-90.30000000000001,29.950000000000003,-90.30000000000001_29.950000000000003,153.1043035545829,153.0102999566398,140.0,172.16296929395813,10.853729026601346,Other,52,-90.28750000000001,29.962500000000002
-90.275,28.85,-90.275_28.85,168.12837224705171,168.12837224705171,168.12837224705171,168.12837224705171,0.0,Tanker,2,-90.2625,28.8625
-90.275,29.35,-90.275_29.35,150.1851393987789,150.1851393987789,150.1851393987789,150.1851393987789,0.0,Fishing,2,-90.2625,29.3625
-90.275,29.375,-90.275_29.375,145.09256969938946,145.09256969938946,140.0,150.1851393987789,7.201981136206836,Fishing,2,-90.2625,29.3875
-90.275,29.400000000000002,-90.275_29.400000000000002,140.03977241845539,140.03977241845539,140.03977241845539,140.03977241845539,,Other,1,-90.2625,29.4125
-90.275,29.950000000000003,-90.275_29.950000000000003,157.88406179320293,159.29418925714293,140.0,170.35528446907549,7.825319682047925,Other,27,-90.2625,29.962500000000002
-90.25,28.950000000000003,-90.25_28.950000000000003,162.00368075858378,162.00368075858378,162.00368075858378,162.00368075858378,,Other,1,-90.2375,28.962500000000002
-90.25,28.975,-90.25_28.975,171.3393789276383,171.3393789276383,171.3393789276383,171.3393789276383,,Passenger,1,-90.2375,28.9875
-90.25,29.0,-90.25_29.0,140.0,140.0,140.0,140.0,,Other,1,-90.2375,29.0125
-90.25,29.025000000000002,-90.25_29.025000000000002,158.96825931557203,158.96825931557203,158.96825931557203,158.96825931557203,,Other,1,-90.2375,29.0375
-90.25,29.075000000000003,-90.25_29.075000000000003,170.50146655394775,170.50146655394775,168.55766820661415,172.44526490128135,2.7489459853175817,Passenger,2,-90.2375,29.087500000000002
-90.25,29.150000000000002,-90.25_29.150000000000002,161.4345267648619,161.4345267648619,161.4345267648619,161.4345267648619,,Cargo,1,-90.2375,29.1625
-90.25,29.325000000000003,-90.25_29.325000000000003,152.9791559480808,152.55272505103306,140.0,158.22219294733918,6.106912928828248,Other,9,-90.2375,29.337500000000002
-90.25,29.35,-90.25_29.35,160.33921417658973,162.24275869600788,156.53212513775344,162.24275869600788,3.2970358221015132,Cargo,3,-90.2375,29.3625
-90.25,29.650000000000002,-90.25_29.650000000000002,163.2548535999955,163.2548535999955,163.2548535999955,163.2548535999955,,Tanker,1,-90.2375,29.6625
-90.25,29.925,-90.25_29.925,152.78753600952828,152.78753600952828,152.78753600952828,152.78753600952828,0.0,Other,2,-90.2375,29.9375
-90.25,29.950000000000003,-90.25_29.950000000000003,151.26718187509073,152.78753600952828,140.0,166.92085693994352,6.054200714016219,Other,36,-90.2375,29.962500000000002
-90.22500000000001,28.875,-90.22500000000001_28.875,164.34473200830357,164.34473200830357,164.34473200830357,164.34473200830357,,Cargo,1,-90.2125,28.8875
-90.22500000000001,29.0,-90.22500000000001_29.0,164.34473200830357,164.34473200830357,164.34473200830357,164.34473200830357,,Cargo,1,-90.2125,29.0125
-90.22500000000001,29.025000000000002,-90.22500000000001_29.025000000000002,163.52753171645892,163.52753171645892,163.52753171645892,163.52753171645892,,Cargo,1,-90.2125,29.0375
-90.22500000000001,29.05,-90.22500000000001_29.05,171.68569663513713,171.68569663513713,171.68569663513713,171.68569663513713,,Passenger,1,-90.2125,29.0625
-90.22500000000001,29.1,-90.22500000000001_29.1,158.2830646467839,159.77723605288847,140.0,168.45098040014256,7.260616693548843,Other,88,-90.2125,29.1125
-90.22500000000001,29.125,-90.22500000000001_29.125,160.21879165009787,162.160033436348,141.02059991327963,169.67317334748176,6.544632518927495,Cargo,119,-90.2125,29.1375
-90.22500000000001,29.200000000000003,-90.22500000000001_29.200000000000003,164.3673830853405,165.5018527255878,154.77121254719663,167.63427993562937,3.1657404627388868,Passenger,24,-90.2125,29.212500000000002
-90.22500000000001,29.225,-90.22500000000001_29.225,158.02349068900241,156.232492903979,154.77121254719663,166.53212513775344,4.038135247938931,Other,18,-90.2125,29.2375
-90.22500000000001,29.25,-90.22500000000001_29.25,151.28399268717806,151.28399268717806,144.50618563451727,158.06179973983888,9.585266657020934,Other,2,-90.2125,29.2625
-90.22500000000001,29.325000000000003,-90.22500000000001_29.325000000000003,152.9449321129817,153.0102999566398,152.55272505103306,153.0102999566398,0.17294705805990407,Other,7,-90.2125,29.337500000000002
-90.22500000000001,29.5,-90.22500000000001_29.5,140.0,140.0,140.0,140.0,,Other,1,-90.2125,29.5125
-90.22500000000001,29.650000000000002,-90.22500000000001_29.650000000000002,153.88616175994997,153.46314987405498,146.2350772211151,162.3832700705748,8.640397181495393,Other,4,-90.2125,29.6625
-90.22500000000001,29.900000000000002,-90.22500000000001_29.900000000000002,165.35547150195163,167.61292170988372,154.31363764158988,171.8824049464492,8.311182748798005,Tanker,4,-90.2125,29.9125
-90.22500000000001,29.925,-90.22500000000001_29.925,153.41010626876536,152.78753600952828,140.0,169.8572142648158,8.618324272518334,Other,13,-90.2125,29.9375
-90.2,28.400000000000002,-90.2_28.400000000000002,156.27226532243435,156.27226532243435,156.27226532243435,156.27226532243435,,Other,1,-90.1875,28.4125
-90.2,28.975,-90.2_28.975,170.21090020413223,170.21090020413223,170.21090020413223,170.21090020413223,,Passenger,1,-90.1875,28.9875
-90.2,29.1,-90.2_29.1,159.09043944322823,158.86490725172482,140.0,166.72097857935717,7.198284747631582,Other,25,-90.1875,29.1125
-90.2,29.125,-90.2_29.125,159.91232659628372,162.3239375982297,142.3239375982297,168.06179973983888,6.778046344973202,Cargo,21,-90.1875,29.1375
-90.2,29.150000000000002,-90.2_29.150000000000002,165.03270842073542,164.68482948553935,163.69231719730976,166.72097857935717,1.38100318810383,Cargo,6,-90.1875,29.1625
-90.2,29.900000000000002,-90.2_29.900000000000002,167.05327495481595,167.05327495481595,163.48203901232756,170.6245108973043,5.050490304301327,Cargo,2,-90.1875,29.9125
-90.2,29.925,-90.2_29.925,161.82550426344838,158.46615744228188,150.57087673684745,171.8824049464492,7.1045597417067805,Other,44,-90.1875,29.9375
-90.17500000000001,28.825000000000003,-90.17500000000001_28.825000000000003,150.0,150.0,140.0,160.0,14.142135623730951,Other,2,-90.16250000000001,28.837500000000002
-90.17500000000001,29.025000000000002,-90.17500000000001_29.025000000000002,146.75834004397566,146.75834004397566,145.56302500767288,147.95365508027845,1.6904307356478903,Other,2,-90.16250000000001,29.0375
-90.17500000000001,29.05,-90.17500000000001_29.05,151.69375474995277,155.910646070265,140.0,155.910646070265,6.956602414079837,Other,10,-90.16250000000001,29.0625
-90.17500000000001,29.075000000000003,-90.17500000000001_29.075000000000003,152.55272505103306,152.55272505103306,152.55272505103306,152.55272505103306,,Other,1,-90.16250000000001,29.087500000000002
-90.17500000000001,29.1,-90.17500000000001_29.1,151.043550099532,151.043550099532,146.90196080028514,155.1851393987789,5.857091756774212,Other,2,-90.16250000000001,29.1125
-90.17500000000001,29.700000000000003,-90.17500000000001_29.700000000000003,154.16101687202806,157.30083449343994,144.98131284151583,160.20090328112843,8.081016291852352,Cargo,3,-90.16250000000001,29.712500000000002
-90.17500000000001,29.925,-90.17500000000001_29.925,154.40605140176453,152.20999308023744,140.0,168.2530586526477,7.709952748042199,Other,17,-90.16250000000001,29.9375
-90.15,29.0,-90.15_29.0,158.62727528317976,158.62727528317976,158.62727528317976,158.62727528317976,,Passenger,1,-90.1375,29.0125
-90.15,29.025000000000002,-90.15_29.025000000000002,170.32915801658078,170.32915801658078,168.9093717026364,171.74894433052515,2.0078810608518345,Passenger,2,-90.1375,29.0375
-90.15,29.725,-90.15_29.725,144.56016634817746,144.56016634817746,144.56016634817746,144.56016634817746,,Other,1,-90.1375,29.7375
-90.15,29.900000000000002,-90.15_29.900000000000002,163.72727614933402,166.17271295655763,153.71481630906706,168.64457989226918,5.610825994884965,Tanker,23,-90.1375,29.9125
-90.15,29.925,-90.15_29.925,157.12307400228846,157.30448921378274,140.0,170.32555143689385,9.924150637577817,Cargo,37,-90.1375,29.9375
-90.15,29.950000000000003,-90.15_29.950000000000003,156.56775665713982,156.56775665713982,149.41103779729372,163.72447551698593,10.12112887368568,Other,2,-90.1375,29.962500000000002
-90.125,28.8,-90.125_28.8,163.89456339846075,163.89456339846075,163.89456339846075,163.89456339846075,,Cargo,1,-90.1125,28.8125
-90.125,28.825000000000003,-90.125_28.825000000000003,168.7657695705651,168.7657695705651,168.7657695705651,168.7657695705651,,Cargo,1,-90.1125,28.837500000000002
-90.125,28.85,-90.125_28.85,154.34498451243567,154.34498451243567,154.34498451243567,154.34498451243567,0.0,Fishing,4,-90.1125,28.8625
-90.125,29.650000000000002,-90.125_29.650000000000002,152.37081760199126,152.55272505103306,151.46128035678237,152.55272505103306,0.4455804305637064,Other,6,-90.1125,29.6625
-90.125,29.700000000000003,-90.125_29.700000000000003,149.77121254719663,149.77121254719663,149.77121254719663,149.77121254719663,0.0,Fishing,2,-90.1125,29.712500000000002
-90.125,29.725,-90.125_29.725,152.78753600952828,152.78753600952828,152.78753600952828,152.78753600952828,0.0,Other,2,-90.1125,29.7375
-90.125,29.75,-90.125_29.75,145.10545010206613,145.10545010206613,145.10545010206613,145.10545010206613,0.0,Other,2,-90.1125,29.7625
-90.125,29.900000000000002,-90.125_29.900000000000002,157.46316140393256,153.97940008672037,140.0,170.76669480548588,7.298210950911856,Other,37,-90.1125,29.9125
-90.10000000000001,28.825000000000003,-90.10000000000001_28.825000000000003,149.0483371661994,149.0483371661994,149.0483371661994,149.0483371661994,,Cargo,1,-90.0875,28.837500000000002
-90.10000000000001,28.85,-90.10000000000001_28.85,169.0483371661994,169.0483371661994,169.0483371661994,169.0483371661994,0.0,Cargo,3,-90.0875,28.8625
-90.10000000000001,29.6,-90.10000000000001_29.6,145.94679774879816,145.94679774879816,145.94679774879816,145.94679774879816,,Other,1,-90.0875,29.6125
-90.10000000000001,29.75,-90.10000000000001_29.75,152.04119982655925,152.04119982655925,152.04119982655925,152.04119982655925,0.0,Other,4,-90.0875,29.7625
-90.10000000000001,29.875,-90.10000000000001_29.875,151.92207830784244,152.78753600952828,147.59478979941315,152.78753600952828,2.119929763092209,Other,6,-90.0875,29.8875
-90.10000000000001,29.900000000000002,-90.10000000000001_29.900000000000002,156.63736033634177,155.05149978319906,140.0,170.6245108973043,6.383668639439442,Other,65,-90.0875,29.9125
-90.075,29.0,-90.075_29.0,140.0,140.0,140.0,140.0,,Fishing,1,-90.0625,29.0125
-90.075,29.025000000000002,-90.075_29.025000000000002,140.0,140.0,140.0,140.0,,Fishing,1,-90.0625,29.0375
-90.075,29.05,-90.075_29.05,148.40055884099814,148.40055884099814,148.40055884099814,148.40055884099814,,Other,1,-90.0625,29.0625
-90.075,29.775000000000002,-90.075_29.775000000000002,162.3056096848073,168.15970345456918,144.74332837552168,168.15970345456918,11.708187539523745,Cargo,4,-90.0625,29.7875
-90.075,29.8,-90.075_29.8,151.00084766673848,151.00084766673848,149.4489702824439,152.55272505103306,2.1946860440094853,Other,2,-90.0625,29.8125
-90.075,29.825000000000003,-90.075_29.825000000000003,154.54890298164796,157.85329835010768,140.80788168466455,159.91226075692495,6.697596574643741,Other,15,-90.0625,29.837500000000002
-90.075,29.85,-90.075_29.85,152.84882495465882,150.48847592962755,140.0,168.71882007306127,12.056277000330455,Other,10,-90.0625,29.8625
-90.075,29.875,-90.075_29.875,148.07210200468145,148.07210200468145,148.07210200468145,148.07210200468145,,Other,1,-90.0625,29.8875
-90.075,29.900000000000002,-90.075_29.900000000000002,156.08256134302954,153.51215268222762,151.167249841905,169.5836249209525,5.51813494015248,Other,14,-90.0625,29.9125
-90.075,29.925,-90.075_29.925,156.35776537342812,155.7978359661681,140.62957834084511,169.77723605288847,7.134658558980445,Other,27,-90.0625,29.9375
-90.075,29.950000000000003,-90.075_29.950000000000003,163.54590788078914,165.05136660678392,146.26709822507408,170.579894280403,7.482683527514843,Passenger,14,-90.0625,29.962500000000002
-90.05000000000001,28.925,-90.05000000000001_28.925,145.7978359661681,145.7978359661681,145.7978359661681,145.7978359661681,,Passenger,1,-90.03750000000001,28.9375
-90.05000000000001,28.950000000000003,-90.05000000000001_28.950000000000003,165.64984375333756,165.64984375333756,159.14689502396718,172.15279248270798,9.196558288492499,Other,2,-90.03750000000001,28.962500000000002
-90.05000000000001,28.975,-90.05000000000001_28.975,140.0,140.0,140.0,140.0,,Fishing,1,-90.03750000000001,28.9875
-90.05000000000001,29.05,-90.05000000000001_29.05,140.0,140.0,140.0,140.0,,Fishing,1,-90.03750000000001,29.0625
-90.05000000000001,29.075000000000003,-90.05000000000001_29.075000000000003,140.78008509573257,140.78008509573257,140.78008509573257,140.78008509573257,,Fishing,1,-90.03750000000001,29.087500000000002
-90.05000000000001,29.75,-90.05000000000001_29.75,171.8738982633873,171.8738982633873,171.8738982633873,171.8738982633873,,Tanker,1,-90.03750000000001,29.7625
-90.05000000000001,29.825000000000003,-90.05000000000001_29.825000000000003,153.43194949354032,153.22219294733918,140.0,168.15970345456918,8.451713675562662,Other,23,-90.03750000000001,29.837500000000002
-90.05000000000001,29.950000000000003,-90.05000000000001_29.950000000000003,149.1993726169098,148.15970345456918,140.0,168.11753861055755,10.459422966133864,Other,15,-90.03750000000001,29.962500000000002
-90.025,28.75,-90.025_28.75,160.00001737174455,160.00001737174455,160.00001737174455,160.00001737174455,,Other,1,-90.0125,28.7625
-90.025,28.875,-90.025_28.875,144.92538933043102,144.92538933043102,141.80756492303559,148.04321373782642,4.409269562036467,Other,2,-90.0125,28.8875
-90.025,29.0,-90.025_29.0,140.0,140.0,140.0,140.0,0.0,Fishing,2,-90.0125,29.0125
-90.025,29.1,-90.025_29.1,146.33468455579586,146.33468455579586,146.33468455579586,146.33468455579586,0.0,Passenger,2,-90.0125,29.1125
-90.025,29.225,-90.025_29.225,147.04119982655925,147.04119982655925,147.04119982655925,147.04119982655925,0.0,Fishing,2,-90.0125,29.2375
-90.025,29.725,-90.025_29.725,144.345689040342,144.345689040342,144.345689040342,144.345689040342,,Other,1,-90.0125,29.7375
-90.025,29.75,-90.025_29.75,157.31479375025006,157.31479375025006,150.62657180225563,164.0030156982445,9.458574187015131,Cargo,2,-90.0125,29.7625
-90.025,29.775000000000002,-90.025_29.775000000000002,156.20218814133005,160.39891798308406,140.0,168.69367833884476,13.05538204252662,Cargo,10,-90.0125,29.7875
-90.025,29.8,-90.025_29.8,159.45922410159582,161.7609125905568,140.0,170.64515599975834,8.53406120593617,Passenger,23,-90.0125,29.8125
-90.025,29.825000000000003,-90.025_29.825000000000003,157.1168091542689,155.80534192735587,149.64352855784438,163.22219294733918,5.454817453697679,Other,16,-90.0125,29.837500000000002
-90.025,29.85,-90.025_29.85,157.2749595091244,152.30448921378274,147.46750929077214,169.62397997898955,8.3566872640824,Other,12,-90.0125,29.8625
-90.025,29.875,-90.025_29.875,154.14799364302576,153.99249808428345,140.0,168.60697840353612,12.45902758723538,Tanker,4,-90.0125,29.8875
-90.025,29.925,-90.025_29.925,158.1506133552943,154.6651798055488,140.0,169.61368002234974,9.868640980350408,Tanker,67,-90.0125,29.9375
-90.025,29.950000000000003,-90.025_29.950000000000003,154.32478549659882,152.30448921378274,140.0,168.64457989226918,8.255680623491408,Other,19,-90.0125,29.962500000000002
-90.025,29.975,-90.025_29.975,151.85689034429794,151.25051352532313,140.0,168.3041377334919,11.720035167023317,Other,10,-90.0125,29.9875
-90.0,29.025000000000002,-90.0_29.025000000000002,140.0,140.0,140.0,140.0,,Fishing,1,-89.9875,29.0375
-90.0,29.1,-90.0_29.1,146.33468455579586,146.33468455579586,146.33468455579586,146.33468455579586,0.0,Passenger,2,-89.9875,29.1125
-90.0,29.225,-90.0_29.225,148.22219294733918,148.22219294733918,148.22219294733918,148.22219294733918,0.0,Fishing,3,-89.9875,29.2375
-90.0,29.700000000000003,-90.0_29.700000000000003,157.49069309297897,158.5733249643127,145.79181246047625,171.57934847000453,10.126337976661215,Other,9,-89.9875,29.712500000000002
-90.0,29.725,-90.0_29.725,149.0655051910145,149.0655051910145,149.0655051910145,149.0655051910145,,Other,1,-89.9875,29.7375
-90.0,29.825000000000003,-90.0_29.825000000000003,164.38408512799293,167.98853076409708,148.69583707713423,168.80436473559632,7.468990387098997,Cargo,9,-89.9875,29.837500000000002
-90.0,29.85,-90.0_29.85,158.6044761336353,163.54182754361335,140.0,167.92391689498254,11.559326251040646,Passenger,6,-89.9875,29.8625
-90.0,29.875,-90.0_29.875,153.24500921222185,152.30448921378274,149.5087091173314,159.97101288487602,3.2415581037147105,Other,7,-89.9875,29.8875
-90.0,29.900000000000002,-90.0_29.900000000000002,155.79493295674445,153.80211241711606,140.0,168.57934847000453,8.80576716170257,Other,13,-89.9875,29.9125
-90.0,29.925,-90.0_29.925,159.22329538843096,166.87520720836463,140.0,169.64352855784438,10.780416849622549,Cargo,53,-89.9875,29.9375
-90.0,29.975,-90.0_29.975,159.6870476910941,161.60560161888412,148.15970345456918,169.64352855784438,9.495550225244507,Cargo,10,-89.9875,29.9875
-89.97500000000001,28.525000000000002,-89.97500000000001_28.525000000000002,164.07491182597013,170.7415784926368,150.7415784926368,170.7415784926368,11.547005383792513,Tanker,3,-89.9625,28.5375
-89.97500000000001,28.725,-89.97500000000001_28.725,153.04748959487097,153.04748959487097,153.04748959487097,153.04748959487097,,Other,1,-89.9625,28.7375
-89.97500000000001,29.075000000000003,-89.97500000000001_29.075000000000003,144.40105620855803,144.40105620855803,140.0,148.80211241711606,6.224033378909081,Fishing,2,-89.9625,29.087500000000002
-89.97500000000001,29.25,-89.97500000000001_29.25,159.59600625596107,158.45098040014256,146.46128035678237,166.9897000433602,7.6408044766247,Other,7,-89.9625,29.2625
-89.97500000000001,29.625,-89.97500000000001_29.625,161.13943352306836,161.13943352306836,161.13943352306836,161.13943352306836,,Passenger,1,-89.9625,29.6375
-89.97500000000001,29.650000000000002,-89.97500000000001_29.650000000000002,154.27627718112373,153.58544475739586,140.0,171.73020907128895,9.06935094416229,Other,16,-89.9625,29.6625
-89.97500000000001,29.675,-89.97500000000001_29.675,147.85547662334915,149.57789202541457,140.0,155.3503067790578,6.288029439246087,Other,7,-89.9625,29.6875
-89.97500000000001,29.85,-89.97500000000001_29.85,153.57072113364453,153.80211241711606,144.12578135431272,158.06179973983888,5.693275537451414,Other,5,-89.9625,29.8625
-89.97500000000001,29.875,-89.97500000000001_29.875,171.24516132750497,170.69512944217917,169.67317334748176,174.2459393314486,1.5932757429893927,Tanker,6,-89.9625,29.8875
